time,ppg
9.99,32312
9.995,32332
10.0,32368
10.005,32308
10.01,32286
10.015,32365
10.02,32325
10.025,32307
10.03,32395
10.035,32317
10.04,32303
10.045,32317
10.05,32292
10.055,32313
10.06,32309
10.065,32278
10.07,32291
10.075,32310
10.08,32311
10.085,32317
10.09,32323
10.095,32302
10.1,32311
10.105,32277
10.11,32280
10.115,32325
10.12,32216
10.125,32299
10.13,32398
10.135,32216
10.14,32335
10.145,32217
10.15,32292
10.155,32336
10.16,32329
10.165,32242
10.17,32226
10.175,32220
10.18,32296
10.185,32255
10.19,32269
10.195,32277
10.2,32281
10.205,32285
10.21,32269
10.215,32207
10.22,32317
10.225,32166
10.23,32310
10.235,32245
10.24,32262
10.245,32254
10.25,32265
10.255,32284
10.26,32284
10.265,32266
10.27,32350
10.275,32317
10.28,32409
10.285,32383
10.29,32396
10.295,32477
10.3,32539
10.305,32528
10.31,32579
10.315,32710
10.32,32700
10.325,32790
10.33,32918
10.335,32966
10.34,33023
10.345,33157
10.35,33338
10.355,33455
10.36,33556
10.365,33648
10.37,33682
10.375,33833
10.38,33921
10.385,33912
10.39,34014
10.395,33993
10.4,34346
10.405,34341
10.41,34246
10.415,34308
10.42,34167
10.425,34124
10.43,34030
10.435,33976
10.44,33881
10.445,33770
10.45,33723
10.455,33587
10.46,33472
10.465,33299
10.47,33316
10.475,33248
10.48,33170
10.485,33124
10.49,33141
10.495,33133
10.5,33150
10.505,33121
10.51,33061
10.515,33113
10.52,33079
10.525,33187
10.53,33211
10.535,33220
10.54,33286
10.545,33331
10.55,33369
10.555,33492
10.56,33609
10.565,33578
10.57,33634
10.575,33647
10.58,33669
10.585,33796
10.59,33734
10.595,33785
10.6,33783
10.605,33818
10.61,33797
10.615,33814
10.62,33734
10.625,33756
10.63,33782
10.635,33661
10.64,33634
10.645,33661
10.65,33575
10.655,33543
10.66,33365
10.665,33389
10.67,33274
10.675,33204
10.68,33203
10.685,33165
10.69,33003
10.695,32953
10.7,32910
10.705,32867
10.71,32766
10.715,32841
10.72,32730
10.725,32648
10.73,32598
10.735,32659
10.74,32619
10.745,32486
10.75,32485
10.755,32490
10.76,32376
10.765,32375
10.77,32426
10.775,32334
10.78,32328
10.785,32281
10.79,32291
10.795,32332
10.8,32269
10.805,32243
10.81,32261
10.815,32342
10.82,32279
10.825,32247
10.83,32269
10.835,32276
10.84,32261
10.845,32188
10.85,32261
10.855,32240
10.86,32276
10.865,32195
10.87,32279
10.875,32222
10.88,32176
10.885,32284
10.89,32215
10.895,32246
10.9,32225
10.905,32269
10.91,32268
10.915,32266
10.92,32250
10.925,32164
10.93,32160
10.935,32227
10.94,32184
10.945,32234
10.95,32222
10.955,32163
10.96,32175
10.965,32170
10.97,32178
10.975,32201
10.98,32232
10.985,32255
10.99,32169
10.995,32183
11.0,32258
11.005,32233
11.01,32208
11.015,32113
11.02,32160
11.025,32202
11.03,32173
11.035,32266
11.04,32196
11.045,32202
11.05,32151
11.055,32152
11.06,32165
11.065,32166
11.07,32180
11.075,32202
11.08,32198
11.085,32227
11.09,32143
11.095,32203
11.1,32208
11.105,32263
11.11,32206
11.115,32236
11.12,32208
11.125,32270
11.13,32290
11.135,32278
11.14,32316
11.145,32368
11.15,32434
11.155,32422
11.16,32554
11.165,32575
11.17,32730
11.175,32796
11.18,32784
11.185,32871
11.19,33084
11.195,33122
11.2,33226
11.205,33297
11.21,33413
11.215,33549
11.22,33637
11.225,33670
11.23,33821
11.235,33850
11.24,33852
11.245,33955
11.25,33928
11.255,34283
11.26,34212
11.265,34207
11.27,34082
11.275,34089
11.28,33943
11.285,33918
11.29,33728
11.295,33722
11.3,33654
11.305,33549
11.31,33483
11.315,33313
11.32,33330
11.325,33260
11.33,33097
11.335,33061
11.34,33030
11.345,33022
11.35,33012
11.355,32909
11.36,33024
11.365,33006
11.37,33001
11.375,33102
11.38,33091
11.385,33186
11.39,33210
11.395,33229
11.4,33334
11.405,33374
11.41,33379
11.415,33390
11.42,33478
11.425,33566
11.43,33578
11.435,33688
11.44,33665
11.445,33688
11.45,33715
11.455,33680
11.46,33713
11.465,33690
11.47,33619
11.475,33622
11.48,33688
11.485,33614
11.49,33587
11.495,33494
11.5,33477
11.505,33472
11.51,33390
11.515,33306
11.52,33317
11.525,33194
11.53,33118
11.535,33106
11.54,32936
11.545,32955
11.55,32831
11.555,32782
11.56,32728
11.565,32702
11.57,32649
11.575,32607
11.58,32558
11.585,32559
11.59,32530
11.595,32459
11.6,32429
11.605,32358
11.61,32306
11.615,32344
11.62,32303
11.625,32314
11.63,32201
11.635,32350
11.64,32194
11.645,32230
11.65,32255
11.655,32161
11.66,32184
11.665,32124
11.67,32140
11.675,32117
11.68,32186
11.685,32189
11.69,32164
11.695,32218
11.7,32220
11.705,32167
11.71,32156
11.715,32152
11.72,32144
11.725,32206
11.73,32165
11.735,32142
11.74,32144
11.745,32171
11.75,32135
11.755,32159
11.76,32145
11.765,32194
11.77,32185
11.775,32090
11.78,32134
11.785,32164
11.79,32121
11.795,32165
11.8,32146
11.805,32154
11.81,32129
11.815,32141
11.82,32147
11.825,32074
11.83,32092
11.835,32087
11.84,32184
11.845,32133
11.85,32134
11.855,32126
11.86,32100
11.865,32090
11.87,32147
11.875,32102
11.88,32172
11.885,32122
11.89,32119
11.895,32108
11.9,32115
11.905,32121
11.91,32179
11.915,32214
11.92,32094
11.925,32154
11.93,32183
11.935,32139
11.94,32168
11.945,32198
11.95,32156
11.955,32301
11.96,32316
11.965,32361
11.97,32423
11.975,32491
11.98,32636
11.985,32636
11.99,32745
11.995,32788
12.0,32917
12.005,32996
12.01,33107
12.015,33186
12.02,33295
12.025,33444
12.03,33520
12.035,33600
12.04,33640
12.045,33744
12.05,33696
12.055,33861
12.06,33849
12.065,34190
12.07,34207
12.075,34119
12.08,34122
12.085,34012
12.09,33975
12.095,33859
12.1,33795
12.105,33742
12.11,33569
12.115,33474
12.12,33390
12.125,33323
12.13,33328
12.135,33133
12.14,33014
12.145,33009
12.15,32931
12.155,32935
12.16,32933
12.165,32887
12.17,32896
12.175,32862
12.18,32954
12.185,32947
12.19,33046
12.195,33084
12.2,33059
12.205,33125
12.21,33191
12.215,33269
12.22,33234
12.225,33344
12.23,33464
12.235,33441
12.24,33497
12.245,33528
12.25,33520
12.255,33626
12.26,33623
12.265,33635
12.27,33663
12.275,33666
12.28,33563
12.285,33634
12.29,33574
12.295,33572
12.3,33505
12.305,33458
12.31,33477
12.315,33390
12.32,33324
12.325,33264
12.33,33215
12.335,33147
12.34,32997
12.345,32985
12.35,32942
12.355,32912
12.36,32871
12.365,32726
12.37,32770
12.375,32647
12.38,32608
12.385,32520
12.39,32470
12.395,32500
12.4,32400
12.405,32367
12.41,32379
12.415,32369
12.42,32225
12.425,32248
12.43,32232
12.435,32279
12.44,32285
12.445,32179
12.45,32181
12.455,32187
12.46,32188
12.465,32126
12.47,32160
12.475,32097
12.48,32020
12.485,32062
12.49,32115
12.495,32131
12.5,32018
12.505,32031
12.51,32092
12.515,31969
12.52,32109
12.525,32123
12.53,31976
12.535,32110
12.54,32073
12.545,32130
12.55,32087
12.555,32066
12.56,32078
12.565,32106
12.57,32077
12.575,32070
12.58,32015
12.585,32083
12.59,32065
12.595,32129
12.6,32061
12.605,32057
12.61,32036
12.615,32083
12.62,32048
12.625,32029
12.63,32111
12.635,32116
12.64,32034
12.645,32012
12.65,32088
12.655,32016
12.66,32147
12.665,32039
12.67,32077
12.675,31994
12.68,32039
12.685,32078
12.69,32054
12.695,32017
12.7,32124
12.705,32062
12.71,32026
12.715,32013
12.72,32025
12.725,32084
12.73,32009
12.735,32041
12.74,32013
12.745,32093
12.75,32049
12.755,32095
12.76,32096
12.765,32069
12.77,32134
12.775,32165
12.78,32118
12.785,32218
12.79,32361
12.795,32268
12.8,32356
12.805,32346
12.81,32480
12.815,32519
12.82,32652
12.825,32714
12.83,32770
12.835,32955
12.84,33012
12.845,33058
12.85,33203
12.855,33270
12.86,33418
12.865,33493
12.87,33563
12.875,33671
12.88,33657
12.885,33780
12.89,33698
12.895,34161
12.9,34096
12.905,34051
12.91,33989
12.915,33977
12.92,33880
12.925,33799
12.93,33754
12.935,33607
12.94,33517
12.945,33444
12.95,33373
12.955,33238
12.96,33166
12.965,33085
12.97,33044
12.975,33014
12.98,32880
12.985,32875
12.99,32854
12.995,32865
13.0,32896
13.005,32849
13.01,32874
13.015,32933
13.02,32879
13.025,32934
13.03,32990
13.035,33053
13.04,33112
13.045,33137
13.05,33273
13.055,33235
13.06,33304
13.065,33399
13.07,33433
13.075,33444
13.08,33494
13.085,33539
13.09,33532
13.095,33572
13.1,33524
13.105,33561
13.11,33493
13.115,33507
13.12,33477
13.125,33536
13.13,33439
13.135,33426
13.14,33335
13.145,33310
13.15,33251
13.155,33171
13.16,33171
13.165,33015
13.17,33033
13.175,33041
13.18,32848
13.185,32814
13.19,32691
13.195,32685
13.2,32563
13.205,32592
13.21,32497
13.215,32396
13.22,32369
13.225,32314
13.23,32320
13.235,32324
13.24,32244
13.245,32185
13.25,32169
13.255,32179
13.26,32063
13.265,32154
13.27,32130
13.275,32009
13.28,32129
13.285,32014
13.29,32055
13.295,32097
13.3,31986
13.305,31971
13.31,31992
13.315,31988
13.32,32018
13.325,31999
13.33,31997
13.335,31994
13.34,32002
13.345,31974
13.35,32015
13.355,32001
13.36,31961
13.365,32064
13.37,31948
13.375,32020
13.38,31964
13.385,32003
13.39,32007
13.395,32018
13.4,32037
13.405,31952
13.41,32087
13.415,31995
13.42,31949
13.425,31927
13.43,32062
13.435,32035
13.44,31973
13.445,32000
13.45,32019
13.455,31973
13.46,31952
13.465,31965
13.47,31996
13.475,31965
13.48,31917
13.485,31989
13.49,31896
13.495,31931
13.5,32003
13.505,31965
13.51,31963
13.515,31957
13.52,31990
13.525,31949
13.53,31878
13.535,31958
13.54,31835
13.545,31871
13.55,32003
13.555,31982
13.56,31926
13.565,31939
13.57,31944
13.575,31977
13.58,31910
13.585,31906
13.59,31915
13.595,31942
13.6,31947
13.605,31923
13.61,31967
13.615,31903
13.62,31941
13.625,31922
13.63,31916
13.635,32006
13.64,31958
13.645,31945
13.65,32000
13.655,31981
13.66,32064
13.665,32103
13.67,32144
13.675,32077
13.68,32160
13.685,32289
13.69,32278
13.695,32404
13.7,32493
13.705,32473
13.71,32662
13.715,32744
13.72,32852
13.725,32988
13.73,33050
13.735,33142
13.74,33264
13.745,33326
13.75,33446
13.755,33433
13.76,33637
13.765,33607
13.77,33683
13.775,33696
13.78,34015
13.785,33998
13.79,33963
13.795,33852
13.8,33830
13.805,33820
13.81,33655
13.815,33564
13.82,33585
13.825,33455
13.83,33372
13.835,33220
13.84,33141
13.845,33078
13.85,32996
13.855,32908
13.86,32804
13.865,32788
13.87,32727
13.875,32820
13.88,32738
13.885,32746
13.89,32774
13.895,32783
13.9,32829
13.905,32821
13.91,32828
13.915,32993
13.92,32951
13.925,33011
13.93,33051
13.935,33113
13.94,33186
13.945,33262
13.95,33244
13.955,33336
13.96,33340
13.965,33443
13.97,33381
13.975,33451
13.98,33488
13.985,33419
13.99,33472
13.995,33466
14.0,33416
14.005,33414
14.01,33429
14.015,33365
14.02,33299
14.025,33258
14.03,33230
14.035,33203
14.04,33125
14.045,33060
14.05,33026
14.055,32847
14.06,32785
14.065,32688
14.07,32737
14.075,32560
14.08,32580
14.085,32550
14.09,32415
14.095,32389
14.1,32353
14.105,32342
14.11,32217
14.115,32244
14.12,32221
14.125,32168
14.13,32138
14.135,32151
14.14,32089
14.145,32059
14.15,32028
14.155,32047
14.16,31998
14.165,32019
14.17,31988
14.175,32015
14.18,31937
14.185,31961
14.19,31964
14.195,31961
14.2,31981
14.205,31950
14.21,31965
14.215,31999
14.22,31956
14.225,31884
14.23,31868
14.235,31942
14.24,31902
14.245,31924
14.25,31905
14.255,31956
14.26,31951
14.265,31865
14.27,31914
14.275,31891
14.28,31853
14.285,31922
14.29,31892
14.295,31912
14.3,31984
14.305,31941
14.31,31931
14.315,31875
14.32,31846
14.325,31932
14.33,31875
14.335,31886
14.34,31870
14.345,31885
14.35,31967
14.355,31868
14.36,31868
14.365,31884
14.37,31885
14.375,31831
14.38,31809
14.385,31850
14.39,31862
14.395,31840
14.4,31831
14.405,31832
14.41,31851
14.415,31859
14.42,31804
14.425,31841
14.43,31873
14.435,31854
14.44,31809
14.445,31844
14.45,31855
14.455,31882
14.46,31795
14.465,31878
14.47,31836
14.475,31859
14.48,31876
14.485,31821
14.49,31824
14.495,31850
14.5,31882
14.505,31840
14.51,31813
14.515,31845
14.52,31892
14.525,31931
14.53,31885
14.535,31908
14.54,31935
14.545,31963
14.55,31965
14.555,32021
14.56,32057
14.565,32105
14.57,32161
14.575,32192
14.58,32283
14.585,32359
14.59,32512
14.595,32622
14.6,32684
14.605,32833
14.61,32872
14.615,32980
14.62,33049
14.625,33204
14.63,33274
14.635,33379
14.64,33468
14.645,33503
14.65,33518
14.655,33588
14.66,33601
14.665,33923
14.67,33922
14.675,33851
14.68,33795
14.685,33800
14.69,33698
14.695,33570
14.7,33448
14.705,33370
14.71,33302
14.715,33223
14.72,33187
14.725,33006
14.73,32941
14.735,32853
14.74,32809
14.745,32743
14.75,32680
14.755,32727
14.76,32679
14.765,32715
14.77,32656
14.775,32697
14.78,32734
14.785,32674
14.79,32731
14.795,32847
14.8,32870
14.805,32851
14.81,32942
14.815,32983
14.82,33056
14.825,33180
14.83,33154
14.835,33292
14.84,33253
14.845,33273
14.85,33386
14.855,33390
14.86,33424
14.865,33455
14.87,33428
14.875,33431
14.88,33315
14.885,33329
14.89,33348
14.895,33308
14.9,33287
14.905,33200
14.91,33207
14.915,33185
14.92,33076
14.925,33024
14.93,32949
14.935,32899
14.94,32808
14.945,32716
14.95,32676
14.955,32608
14.96,32487
14.965,32490
14.97,32424
14.975,32376
14.98,32297
14.985,32285
14.99,32245
14.995,32155
15.0,32153
15.005,32134
15.01,32101
15.015,32013
15.02,31984
15.025,31998
15.03,31939
15.035,32047
15.04,31913
15.045,31899
15.05,31938
15.055,31887
15.06,31811
15.065,31881
15.07,31844
15.075,31854
15.08,31810
15.085,31830
15.09,31852
15.095,31851
15.1,31811
15.105,31822
15.11,31814
15.115,31847
15.12,31834
15.125,31793
15.13,31858
15.135,31808
15.14,31845
15.145,31797
15.15,31838
15.155,31822
15.16,31826
15.165,31841
15.17,31837
15.175,31826
15.18,31824
15.185,31772
15.19,31813
15.195,31736
15.2,31733
15.205,31800
15.21,31802
15.215,31862
15.22,31831
15.225,31845
15.23,31794
15.235,31819
15.24,31844
15.245,31820
15.25,31813
15.255,31803
15.26,31765
15.265,31765
15.27,31745
15.275,31809
15.28,31784
15.285,31769
15.29,31805
15.295,31772
15.3,31829
15.305,31860
15.31,31809
15.315,31770
15.32,31744
15.325,31872
15.33,31821
15.335,31770
15.34,31858
15.345,31772
15.35,31830
15.355,31855
15.36,31873
15.365,31872
15.37,32030
15.375,31969
15.38,32042
15.385,32082
15.39,32084
15.395,32189
15.4,32292
15.405,32401
15.41,32445
15.415,32567
15.42,32643
15.425,32781
15.43,32778
15.435,32994
15.44,33023
15.445,33124
15.45,33137
15.455,33284
15.46,33417
15.465,33537
15.47,33474
15.475,33504
15.48,33557
15.485,33865
15.49,33808
15.495,33781
15.5,33718
15.505,33685
15.51,33612
15.515,33559
15.52,33436
15.525,33331
15.53,33216
15.535,33149
15.54,32989
15.545,33016
15.55,32871
15.555,32843
15.56,32706
15.565,32723
15.57,32664
15.575,32617
15.58,32585
15.585,32574
15.59,32676
15.595,32671
15.6,32655
15.605,32689
15.61,32694
15.615,32697
15.62,32745
15.625,32838
15.63,32906
15.635,32922
15.64,33046
15.645,33087
15.65,33123
15.655,33099
15.66,33196
15.665,33239
15.67,33226
15.675,33217
15.68,33382
15.685,33346
15.69,33313
15.695,33380
15.7,33350
15.705,33307
15.71,33273
15.715,33260
15.72,33245
15.725,33149
15.73,33088
15.735,33063
15.74,32882
15.745,32925
15.75,32843
15.755,32792
15.76,32720
15.765,32673
15.77,32600
15.775,32534
15.78,32465
15.785,32426
15.79,32334
15.795,32333
15.8,32185
15.805,32205
15.81,32169
15.815,32066
15.82,32058
15.825,32087
15.83,32003
15.835,31948
15.84,31847
15.845,31944
15.85,31915
15.855,31915
15.86,31952
15.865,31864
15.87,31857
15.875,31817
15.88,31830
15.885,31824
15.89,31845
15.895,31832
15.9,31779
15.905,31785
15.91,31847
15.915,31760
15.92,31818
15.925,31847
15.93,31809
15.935,31792
15.94,31830
15.945,31792
15.95,31777
15.955,31768
15.96,31815
15.965,31797
15.97,31826
15.975,31757
15.98,31756
15.985,31750
15.99,31774
15.995,31738
16.0,31795
16.005,31772
16.01,31723
16.015,31651
16.02,31690
16.025,31807
16.03,31751
16.035,31758
16.04,31736
16.045,31764
16.05,31680
16.055,31675
16.06,31687
16.065,31748
16.07,31769
16.075,31760
16.08,31737
16.085,31695
16.09,31769
16.095,31729
16.1,31738
16.105,31735
16.11,31720
16.115,31711
16.12,31716
16.125,31692
16.13,31749
16.135,31736
16.14,31782
16.145,31685
16.15,31799
16.155,31763
16.16,31771
16.165,31762
16.17,31779
16.175,31777
16.18,31890
16.185,31882
16.19,31954
16.195,32003
16.2,32008
16.205,32077
16.21,32141
16.215,32266
16.22,32317
16.225,32408
16.23,32524
16.235,32597
16.24,32778
16.245,32777
16.25,32962
16.255,33072
16.26,33048
16.265,33214
16.27,33277
16.275,33371
16.28,33356
16.285,33453
16.29,33438
16.295,33474
16.3,33853
16.305,33771
16.31,33654
16.315,33629
16.32,33570
16.325,33569
16.33,33420
16.335,33296
16.34,33296
16.345,33168
16.35,33076
16.355,32944
16.36,32939
16.365,32805
16.37,32670
16.375,32641
16.38,32604
16.385,32592
16.39,32599
16.395,32531
16.4,32532
16.405,32639
16.41,32577
16.415,32579
16.42,32631
16.425,32622
16.43,32729
16.435,32792
16.44,32786
16.445,32895
16.45,32902
16.455,32975
16.46,32989
16.465,33036
16.47,33057
16.475,33160
16.48,33179
16.485,33211
16.49,33204
16.495,33220
16.5,33250
16.505,33293
16.51,33283
16.515,33236
16.52,33252
16.525,33278
16.53,33186
16.535,33216
16.54,33113
16.545,33096
16.55,32974
16.555,32977
16.56,32831
16.565,32818
16.57,32732
16.575,32607
16.58,32564
16.585,32588
16.59,32501
16.595,32468
16.6,32369
16.605,32200
16.61,32258
16.615,32178
16.62,32132
16.625,32089
16.63,32036
16.635,31991
16.64,32036
16.645,31976
16.65,31908
16.655,31891
16.66,31919
16.665,31877
16.67,31853
16.675,31786
16.68,31801
16.685,31764
16.69,31725
16.695,31817
16.7,31765
16.705,31755
16.71,31730
16.715,31786
16.72,31830
16.725,31772
16.73,31781
16.735,31699
16.74,31748
16.745,31747
16.75,31790
16.755,31735
16.76,31698
16.765,31728
16.77,31713
16.775,31779
16.78,31749
16.785,31736
16.79,31729
16.795,31751
16.8,31702
16.805,31685
16.81,31649
16.815,31758
16.82,31733
16.825,31736
16.83,31713
16.835,31771
16.84,31674
16.845,31752
16.85,31677
16.855,31690
16.86,31661
16.865,31707
16.87,31692
16.875,31717
16.88,31679
16.885,31649
16.89,31718
16.895,31743
16.9,31722
16.905,31693
16.91,31708
16.915,31632
16.92,31680
16.925,31733
16.93,31707
16.935,31658
16.94,31719
16.945,31682
16.95,31713
16.955,31635
16.96,31666
16.965,31696
16.97,31695
16.975,31703
16.98,31683
16.985,31677
16.99,31701
16.995,31717
17.0,31633
17.005,31679
17.01,31687
17.015,31706
17.02,31744
17.025,31669
17.03,31748
17.035,31682
17.04,31737
17.045,31769
17.05,31807
17.055,31829
17.06,31874
17.065,31928
17.07,31985
17.075,31959
17.08,32046
17.085,32160
17.09,32280
17.095,32390
17.1,32555
17.105,32560
17.11,32634
17.115,32776
17.12,32901
17.125,32985
17.13,33040
17.135,33165
17.14,33248
17.145,33268
17.15,33330
17.155,33456
17.16,33357
17.165,33772
17.17,33742
17.175,33770
17.18,33696
17.185,33583
17.19,33588
17.195,33441
17.2,33443
17.205,33336
17.21,33178
17.215,33112
17.22,32997
17.225,32869
17.23,32856
17.235,32759
17.24,32709
17.245,32662
17.25,32630
17.255,32583
17.26,32521
17.265,32517
17.27,32528
17.275,32519
17.28,32533
17.285,32634
17.29,32619
17.295,32709
17.3,32658
17.305,32733
17.31,32770
17.315,32824
17.32,32880
17.325,32939
17.33,32978
17.335,33106
17.34,33110
17.345,33100
17.35,33142
17.355,33217
17.36,33232
17.365,33206
17.37,33269
17.375,33186
17.38,33214
17.385,33278
17.39,33102
17.395,33159
17.4,33167
17.405,33085
17.41,33016
17.415,32960
17.42,32862
17.425,32829
17.43,32817
17.435,32730
17.44,32685
17.445,32614
17.45,32564
17.455,32430
17.46,32415
17.465,32352
